head,rel,tail,score,in,head_ent,rel_ent,tail_ent,tail_id,tail_source
32149,3,14912,-2.150515556335449,False,Duchenne muscular dystrophy:disease,indication,Deferoxamine:drug,DB00746,DrugBank
32149,3,20138,-2.1508827209472656,False,Duchenne muscular dystrophy:disease,indication,Loprazolam:drug,DB13643,DrugBank
32149,3,15045,-2.1518211364746094,False,Duchenne muscular dystrophy:disease,indication,Tezacaftor:drug,DB11712,DrugBank
32149,3,15021,-2.1536483764648438,False,Duchenne muscular dystrophy:disease,indication,Vicriviroc:drug,DB06652,DrugBank
32149,3,21388,-2.1538572311401367,False,Duchenne muscular dystrophy:disease,indication,Cannabinol:drug,DB14737,DrugBank
32149,3,17435,-2.1572418212890625,False,Duchenne muscular dystrophy:disease,indication,Latanoprost:drug,DB00654,DrugBank
32149,3,14707,-2.1578521728515625,False,Duchenne muscular dystrophy:disease,indication,Ferrous sulfate anhydrous:drug,DB13257,DrugBank
32149,3,21258,-2.1578617095947266,False,Duchenne muscular dystrophy:disease,indication,Taranabant:drug,DB06624,DrugBank
32149,3,20139,-2.1578826904296875,False,Duchenne muscular dystrophy:disease,indication,Doxefazepam:drug,DB13837,DrugBank
32149,3,15059,-2.160641670227051,False,Duchenne muscular dystrophy:disease,indication,Troleandomycin:drug,DB13179,DrugBank
32149,3,20141,-2.1612796783447266,False,Duchenne muscular dystrophy:disease,indication,Nordazepam:drug,DB14028,DrugBank
32149,3,19662,-2.1627464294433594,False,Duchenne muscular dystrophy:disease,indication,Parathyroid hormone:drug,DB05829,DrugBank
32149,3,21026,-2.1637325286865234,False,Duchenne muscular dystrophy:disease,indication,"Sodium phosphate, dibasic, unspecified form:drug",DB14504,DrugBank
32149,3,20131,-2.1642045974731445,False,Duchenne muscular dystrophy:disease,indication,Camazepam:drug,DB01489,DrugBank
32149,3,20267,-2.1642093658447266,False,Duchenne muscular dystrophy:disease,indication,Uric acid:drug,DB08844,DrugBank
32149,3,20130,-2.165922164916992,False,Duchenne muscular dystrophy:disease,indication,Halazepam:drug,DB00801,DrugBank
32149,3,21028,-2.166179656982422,False,Duchenne muscular dystrophy:disease,indication,Sulfate ion:drug,DB14546,DrugBank
32149,3,20990,-2.1678924560546875,False,Duchenne muscular dystrophy:disease,indication,Mineral oil:drug,DB11057,DrugBank
32149,3,20142,-2.168015480041504,False,Duchenne muscular dystrophy:disease,indication,Oxazepam acetate:drug,DB14672,DrugBank
32149,3,21017,-2.1696596145629883,False,Duchenne muscular dystrophy:disease,indication,Sodium tartrate:drug,DB13707,DrugBank
32149,3,20143,-2.170032501220703,False,Duchenne muscular dystrophy:disease,indication,Cinazepam:drug,DB14715,DrugBank
32149,3,20970,-2.170647621154785,False,Duchenne muscular dystrophy:disease,indication,Magnesium orotate:drug,DB13786,DrugBank
32149,3,16421,-2.1723175048828125,False,Duchenne muscular dystrophy:disease,indication,Fludiazepam:drug,DB01567,DrugBank
32149,3,20377,-2.1728458404541016,False,Duchenne muscular dystrophy:disease,indication,Benzoyl peroxide:drug,DB09096,DrugBank
32149,3,21027,-2.1749629974365234,False,Duchenne muscular dystrophy:disease,indication,Sodium cation:drug,DB14516,DrugBank
32149,3,20136,-2.1753759384155273,False,Duchenne muscular dystrophy:disease,indication,Pinazepam:drug,DB13335,DrugBank
32149,3,14704,-2.1762218475341797,False,Duchenne muscular dystrophy:disease,indication,Calcifediol:drug,DB00146,DrugBank
32149,3,20144,-2.1766233444213867,False,Duchenne muscular dystrophy:disease,indication,Bentazepam:drug,DB14719,DrugBank
32149,3,16555,-2.177210807800293,False,Duchenne muscular dystrophy:disease,indication,3-isobutyl-1-methyl-7H-xanthine:drug,DB07954,DrugBank
32149,3,20135,-2.177377700805664,False,Duchenne muscular dystrophy:disease,indication,Cinolazepam:drug,DB01594,DrugBank
32149,3,16377,-2.1777563095092773,False,Duchenne muscular dystrophy:disease,indication,Phenolphthalein:drug,DB04824,DrugBank
32149,3,15216,-2.1791601181030273,False,Duchenne muscular dystrophy:disease,indication,Sulfaphenazole:drug,DB06729,DrugBank
32149,3,17112,-2.1801414489746094,False,Duchenne muscular dystrophy:disease,indication,Filgrastim:drug,DB00099,DrugBank
32149,3,15726,-2.1815052032470703,False,Duchenne muscular dystrophy:disease,indication,Piperaquine:drug,DB13941,DrugBank
32149,3,17274,-2.1820526123046875,False,Duchenne muscular dystrophy:disease,indication,Amperozide:drug,DB08927,DrugBank
32149,3,15046,-2.1826000213623047,False,Duchenne muscular dystrophy:disease,indication,Icotinib:drug,DB11737,DrugBank
32149,3,15622,-2.182636260986328,False,Duchenne muscular dystrophy:disease,indication,Sonidegib:drug,DB09143,DrugBank
32149,3,20134,-2.1835556030273438,False,Duchenne muscular dystrophy:disease,indication,Cloxazolam:drug,DB01553,DrugBank
32149,3,15709,-2.1851797103881836,False,Duchenne muscular dystrophy:disease,indication,Terguride:drug,DB13399,DrugBank
32149,3,14457,-2.1855812072753906,False,Duchenne muscular dystrophy:disease,indication,Relugolix:drug,DB11853,DrugBank
32149,3,16344,-2.186565399169922,False,Duchenne muscular dystrophy:disease,indication,Ferrous gluconate:drug,DB14488,DrugBank
32149,3,15871,-2.1869735717773438,False,Duchenne muscular dystrophy:disease,indication,Phencyclidine:drug,DB03575,DrugBank
32149,3,17272,-2.1914634704589844,False,Duchenne muscular dystrophy:disease,indication,YKP-1358:drug,DB06109,DrugBank
32149,3,20547,-2.1931304931640625,False,Duchenne muscular dystrophy:disease,indication,Oxyphenisatin acetate:drug,DB14627,DrugBank
32149,3,19302,-2.193343162536621,False,Duchenne muscular dystrophy:disease,indication,Castor oil:drug,DB11113,DrugBank
32149,3,19650,-2.1945724487304688,False,Duchenne muscular dystrophy:disease,indication,Linaclotide:drug,DB08890,DrugBank
32149,3,20993,-2.196338653564453,False,Duchenne muscular dystrophy:disease,indication,Methylcellulose:drug,DB11228,DrugBank
32149,3,20546,-2.196687698364258,False,Duchenne muscular dystrophy:disease,indication,Oxyphenisatin:drug,DB04823,DrugBank
32149,3,14366,-2.196737289428711,False,Duchenne muscular dystrophy:disease,indication,Dantron:drug,DB04816,DrugBank
32149,3,21275,-2.19769287109375,False,Duchenne muscular dystrophy:disease,indication,Azaperone:drug,DB11376,DrugBank
32149,3,21035,-2.198406219482422,False,Duchenne muscular dystrophy:disease,indication,Frangula purshiana bark:drug,DB15478,DrugBank
32149,3,21031,-2.1987342834472656,False,Duchenne muscular dystrophy:disease,indication,Konjac mannan:drug,DB14963,DrugBank
32149,3,19356,-2.1990928649902344,False,Duchenne muscular dystrophy:disease,indication,Mifamurtide:drug,DB13615,DrugBank
32149,3,21029,-2.19968318939209,False,Duchenne muscular dystrophy:disease,indication,Plantago ovata seed:drug,DB14585,DrugBank
32149,3,19711,-2.2000532150268555,False,Duchenne muscular dystrophy:disease,indication,Plecanatide:drug,DB13170,DrugBank
32149,3,15238,-2.200469970703125,False,Duchenne muscular dystrophy:disease,indication,Rolapitant:drug,DB09291,DrugBank
32149,3,15600,-2.20050048828125,False,Duchenne muscular dystrophy:disease,indication,Bedaquiline:drug,DB08903,DrugBank
32149,3,20778,-2.2008771896362305,False,Duchenne muscular dystrophy:disease,indication,Calcium cation:drug,DB14577,DrugBank
32149,3,18808,-2.2019386291503906,False,Duchenne muscular dystrophy:disease,indication,Emodin:drug,DB07715,DrugBank
32149,3,20188,-2.2029924392700195,False,Duchenne muscular dystrophy:disease,indication,Sennosides:drug,DB11365,DrugBank
32149,3,21034,-2.2044105529785156,False,Duchenne muscular dystrophy:disease,indication,Alloin:drug,DB15477,DrugBank
32149,3,20989,-2.2045812606811523,False,Duchenne muscular dystrophy:disease,indication,Polycarbophil:drug,DB09311,DrugBank
32149,3,20504,-2.20489501953125,False,Duchenne muscular dystrophy:disease,indication,Calcium lactate gluconate:drug,DB13365,DrugBank
32149,3,14549,-2.2049427032470703,False,Duchenne muscular dystrophy:disease,indication,Aprindine:drug,DB01429,DrugBank
32149,3,18312,-2.206939697265625,False,Duchenne muscular dystrophy:disease,indication,Phenoxymethylpenicillin:drug,DB00417,DrugBank
32149,3,20991,-2.2088451385498047,False,Duchenne muscular dystrophy:disease,indication,Plantago seed:drug,DB11097,DrugBank
32149,3,16857,-2.2089004516601562,False,Duchenne muscular dystrophy:disease,indication,Bifeprunox:drug,DB04888,DrugBank
32149,3,16585,-2.2097835540771484,False,Duchenne muscular dystrophy:disease,indication,Trapidil:drug,DB09283,DrugBank
32149,3,20322,-2.209962844848633,False,Duchenne muscular dystrophy:disease,indication,Zinc oxide:drug,DB09321,DrugBank
32149,3,21024,-2.2109432220458984,False,Duchenne muscular dystrophy:disease,indication,Deacetylbisacodyl:drug,DB14232,DrugBank
32149,3,18423,-2.211008071899414,False,Duchenne muscular dystrophy:disease,indication,Carboxymethylcellulose:drug,DB11059,DrugBank
32149,3,17633,-2.2125110626220703,False,Duchenne muscular dystrophy:disease,indication,Magnesium acetate:drug,DB13996,DrugBank
32149,3,17374,-2.2134571075439453,False,Duchenne muscular dystrophy:disease,indication,Glucagon:drug,DB00040,DrugBank
32149,3,15215,-2.2141714096069336,False,Duchenne muscular dystrophy:disease,indication,Sparteine:drug,DB06727,DrugBank
32149,3,21256,-2.2162208557128906,False,Duchenne muscular dystrophy:disease,indication,Valomaciclovir:drug,DB06575,DrugBank
32149,3,15565,-2.2171096801757812,False,Duchenne muscular dystrophy:disease,indication,Coltuximab ravtansine:drug,DB06342,DrugBank
32149,3,21300,-2.217799186706543,False,Duchenne muscular dystrophy:disease,indication,Ecopipam:drug,DB12273,DrugBank
32149,3,15700,-2.2187328338623047,False,Duchenne muscular dystrophy:disease,indication,Methylprednisone:drug,DB12952,DrugBank
32149,3,20445,-2.219766616821289,False,Duchenne muscular dystrophy:disease,indication,Ilaprazole:drug,DB11964,DrugBank
32149,3,20359,-2.2203598022460938,False,Duchenne muscular dystrophy:disease,indication,Sulfadoxine:drug,DB01299,DrugBank
32149,3,15676,-2.220883369445801,False,Duchenne muscular dystrophy:disease,indication,Lorvotuzumab mertansine:drug,DB12089,DrugBank
32149,3,17259,-2.222071647644043,False,Duchenne muscular dystrophy:disease,indication,Bilastine:drug,DB11591,DrugBank
32149,3,16727,-2.222238540649414,False,Duchenne muscular dystrophy:disease,indication,Guanine:drug,DB02377,DrugBank
32149,3,21352,-2.222623825073242,False,Duchenne muscular dystrophy:disease,indication,Trifluperidol:drug,DB13552,DrugBank
32149,3,16285,-2.2226619720458984,False,Duchenne muscular dystrophy:disease,indication,Alemtuzumab:drug,DB00087,DrugBank
32149,3,19620,-2.2237110137939453,False,Duchenne muscular dystrophy:disease,indication,Blinatumomab:drug,DB09052,DrugBank
32149,3,15564,-2.2245798110961914,False,Duchenne muscular dystrophy:disease,indication,AVE9633:drug,DB06318,DrugBank
32149,3,21389,-2.225696563720703,False,Duchenne muscular dystrophy:disease,indication,PCS-499:drug,DB15122,DrugBank
32149,3,15556,-2.2257213592529297,False,Duchenne muscular dystrophy:disease,indication,Noscapine:drug,DB06174,DrugBank
32149,3,15461,-2.227579116821289,False,Duchenne muscular dystrophy:disease,indication,Imiquimod:drug,DB00724,DrugBank
32149,3,17707,-2.227834701538086,False,Duchenne muscular dystrophy:disease,indication,Raclopride:drug,DB12518,DrugBank
32149,3,16544,-2.228384017944336,False,Duchenne muscular dystrophy:disease,indication,Dyclonine:drug,DB00645,DrugBank
32149,3,15885,-2.229257583618164,False,Duchenne muscular dystrophy:disease,indication,Inositol nicotinate:drug,DB08949,DrugBank
32149,3,20309,-2.2312698364257812,False,Duchenne muscular dystrophy:disease,indication,Etidocaine:drug,DB08987,DrugBank
32149,3,15234,-2.232912063598633,False,Duchenne muscular dystrophy:disease,indication,Butyrfentanyl:drug,DB09173,DrugBank
32149,3,16359,-2.2349367141723633,False,Duchenne muscular dystrophy:disease,indication,Serotonin:drug,DB08839,DrugBank
32149,3,16507,-2.2369308471679688,False,Duchenne muscular dystrophy:disease,indication,Dimethyltryptamine:drug,DB01488,DrugBank
32149,3,20332,-2.237377166748047,False,Duchenne muscular dystrophy:disease,indication,Adomiparin:drug,DB06005,DrugBank
32149,3,20648,-2.238607406616211,False,Duchenne muscular dystrophy:disease,indication,Benperidol:drug,DB12867,DrugBank
32149,3,20534,-2.2407455444335938,False,Duchenne muscular dystrophy:disease,indication,Gepirone:drug,DB12184,DrugBank
32149,3,19066,-2.241884231567383,False,Duchenne muscular dystrophy:disease,indication,"3,5-Diiodotyrosine:drug",DB03374,DrugBank
32149,3,15764,-2.242361068725586,False,Duchenne muscular dystrophy:disease,indication,Mevastatin:drug,DB06693,DrugBank
32149,3,20420,-2.2429847717285156,False,Duchenne muscular dystrophy:disease,indication,Calcium glycerophosphate:drug,DB11264,DrugBank
32149,3,20352,-2.2462759017944336,False,Duchenne muscular dystrophy:disease,indication,Povidone:drug,DB11061,DrugBank
32149,3,21250,-2.2463932037353516,False,Duchenne muscular dystrophy:disease,indication,"7,9-Dimethylguanine:drug",DB01978,DrugBank
32149,3,15004,-2.246471405029297,False,Duchenne muscular dystrophy:disease,indication,Ditiocarb:drug,DB02520,DrugBank
32149,3,20334,-2.247243881225586,False,Duchenne muscular dystrophy:disease,indication,"Heparin, bovine:drug",DB15404,DrugBank
32149,3,20560,-2.248419761657715,False,Duchenne muscular dystrophy:disease,indication,Mosapramine:drug,DB13676,DrugBank
32149,3,20353,-2.2486438751220703,False,Duchenne muscular dystrophy:disease,indication,Povidone K30:drug,DB14478,DrugBank
32149,3,20561,-2.2488813400268555,False,Duchenne muscular dystrophy:disease,indication,Oxypertine:drug,DB13403,DrugBank
32149,3,20578,-2.249237060546875,False,Duchenne muscular dystrophy:disease,indication,Tandospirone:drug,DB12833,DrugBank
32149,3,19289,-2.2517051696777344,False,Duchenne muscular dystrophy:disease,indication,Osanetant:drug,DB04872,DrugBank
32149,3,20431,-2.2519874572753906,False,Duchenne muscular dystrophy:disease,indication,Diiodohydroxyquinoline:drug,DB09115,DrugBank
32149,3,21251,-2.252239227294922,False,Duchenne muscular dystrophy:disease,indication,7-Deazaguanine:drug,DB02245,DrugBank
32149,3,14907,-2.252422332763672,False,Duchenne muscular dystrophy:disease,indication,Eravacycline:drug,DB12329,DrugBank
32149,3,21328,-2.2537498474121094,False,Duchenne muscular dystrophy:disease,indication,Clothiapine:drug,DB13256,DrugBank
32149,3,21316,-2.2544870376586914,False,Duchenne muscular dystrophy:disease,indication,Prothipendyl:drug,DB12958,DrugBank
32149,3,20236,-2.255068778991699,False,Duchenne muscular dystrophy:disease,indication,Glutaric Acid:drug,DB03553,DrugBank
32149,3,15689,-2.2555665969848633,False,Duchenne muscular dystrophy:disease,indication,Mirvetuximab Soravtansine:drug,DB12489,DrugBank
32149,3,21366,-2.2555713653564453,False,Duchenne muscular dystrophy:disease,indication,Fluanisone:drug,DB13665,DrugBank
32149,3,16227,-2.255891799926758,False,Duchenne muscular dystrophy:disease,indication,Ibritumomab tiuxetan:drug,DB00078,DrugBank
32149,3,20426,-2.256704330444336,False,Duchenne muscular dystrophy:disease,indication,Trimethobenzamide:drug,DB00662,DrugBank
32149,3,21288,-2.256772994995117,False,Duchenne muscular dystrophy:disease,indication,Mosapride:drug,DB11675,DrugBank
32149,3,18410,-2.2568225860595703,False,Duchenne muscular dystrophy:disease,indication,Caplacizumab:drug,DB06081,DrugBank
32149,3,21355,-2.2574615478515625,False,Duchenne muscular dystrophy:disease,indication,Thiopropazate:drug,DB13557,DrugBank
32149,3,14388,-2.2579727172851562,False,Duchenne muscular dystrophy:disease,indication,Fospropofol:drug,DB06716,DrugBank
32149,3,21297,-2.25799560546875,False,Duchenne muscular dystrophy:disease,indication,MK-212:drug,DB12111,DrugBank
32149,3,14723,-2.258127212524414,False,Duchenne muscular dystrophy:disease,indication,Urethane:drug,DB04827,DrugBank
32149,3,20553,-2.2587947845458984,False,Duchenne muscular dystrophy:disease,indication,Bifemelane:drug,DB13550,DrugBank
32149,3,17381,-2.258835792541504,False,Duchenne muscular dystrophy:disease,indication,m-Chlorophenylpiperazine:drug,DB12110,DrugBank
32149,3,21353,-2.2590675354003906,False,Duchenne muscular dystrophy:disease,indication,Moperone:drug,DB13554,DrugBank
32149,3,21313,-2.2596683502197266,False,Duchenne muscular dystrophy:disease,indication,Eltoprazine:drug,DB12883,DrugBank
32149,3,17737,-2.260106086730957,False,Duchenne muscular dystrophy:disease,indication,Farnesyl diphosphate:drug,DB07780,DrugBank
32149,3,20914,-2.2603397369384766,False,Duchenne muscular dystrophy:disease,indication,Mizoribine:drug,DB12617,DrugBank
32149,3,15687,-2.2622575759887695,False,Duchenne muscular dystrophy:disease,indication,Rimegepant:drug,DB12457,DrugBank
32149,3,15499,-2.2636566162109375,False,Duchenne muscular dystrophy:disease,indication,Retapamulin:drug,DB01256,DrugBank
32149,3,15355,-2.264127731323242,False,Duchenne muscular dystrophy:disease,indication,Vadimezan:drug,DB06235,DrugBank
32149,3,17281,-2.264431953430176,False,Duchenne muscular dystrophy:disease,indication,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine:drug",DB13948,DrugBank
32149,3,21295,-2.2649173736572266,False,Duchenne muscular dystrophy:disease,indication,Vabicaserin:drug,DB12071,DrugBank
32149,3,21348,-2.2663440704345703,False,Duchenne muscular dystrophy:disease,indication,Veralipride:drug,DB13523,DrugBank
32149,3,21306,-2.2673168182373047,False,Duchenne muscular dystrophy:disease,indication,Bromperidol:drug,DB12401,DrugBank
32149,3,21312,-2.2679224014282227,False,Duchenne muscular dystrophy:disease,indication,TD-8954:drug,DB12725,DrugBank
32149,3,17069,-2.2680463790893555,False,Duchenne muscular dystrophy:disease,indication,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione:drug",DB01496,DrugBank
32149,3,19279,-2.268217086791992,False,Duchenne muscular dystrophy:disease,indication,gamma-Hydroxybutyric acid:drug,DB01440,DrugBank
32149,3,19611,-2.268350601196289,False,Duchenne muscular dystrophy:disease,indication,Romiplostim:drug,DB05332,DrugBank
32149,3,20975,-2.270021438598633,False,Duchenne muscular dystrophy:disease,indication,Etofibrate:drug,DB08983,DrugBank
32149,3,16360,-2.2702770233154297,False,Duchenne muscular dystrophy:disease,indication,Probucol:drug,DB01599,DrugBank
32149,3,14624,-2.2708263397216797,False,Duchenne muscular dystrophy:disease,indication,Tibolone:drug,DB09070,DrugBank
32149,3,14503,-2.2718124389648438,False,Duchenne muscular dystrophy:disease,indication,Pegaspargase:drug,DB00059,DrugBank
32149,3,14562,-2.272268295288086,False,Duchenne muscular dystrophy:disease,indication,Alfacalcidol:drug,DB01436,DrugBank
32149,3,16477,-2.272603988647461,False,Duchenne muscular dystrophy:disease,indication,Tetrodotoxin:drug,DB05232,DrugBank
32149,3,16264,-2.273219108581543,False,Duchenne muscular dystrophy:disease,indication,Ciprofibrate:drug,DB09064,DrugBank
32149,3,20979,-2.273815155029297,False,Duchenne muscular dystrophy:disease,indication,Clofibride:drug,DB13849,DrugBank
32149,3,20976,-2.27487850189209,False,Duchenne muscular dystrophy:disease,indication,Simfibrate:drug,DB13433,DrugBank
32149,3,15203,-2.275014877319336,False,Duchenne muscular dystrophy:disease,indication,Repinotan:drug,DB06506,DrugBank
32149,3,15908,-2.2787857055664062,False,Duchenne muscular dystrophy:disease,indication,Glutamic acid:drug,DB00142,DrugBank
32149,3,15892,-2.279740333557129,False,Duchenne muscular dystrophy:disease,indication,Ferric maltol:drug,DB15598,DrugBank
32149,3,15056,-2.281174659729004,False,Duchenne muscular dystrophy:disease,indication,Doravirine:drug,DB12301,DrugBank
32149,3,14652,-2.281749725341797,False,Duchenne muscular dystrophy:disease,indication,Potassium gluconate:drug,DB13620,DrugBank
32149,3,19594,-2.2843856811523438,False,Duchenne muscular dystrophy:disease,indication,Cyclic adenosine monophosphate:drug,DB02527,DrugBank
32149,3,20934,-2.2847213745117188,False,Duchenne muscular dystrophy:disease,indication,Bunaftine:drug,DB13652,DrugBank
32149,3,17538,-2.2854204177856445,False,Duchenne muscular dystrophy:disease,indication,Dibromotyrosine:drug,DB07637,DrugBank
32149,3,17782,-2.285975456237793,False,Duchenne muscular dystrophy:disease,indication,Methyprylon:drug,DB01107,DrugBank
32149,3,20229,-2.286539077758789,False,Duchenne muscular dystrophy:disease,indication,Glycochenodeoxycholic Acid:drug,DB02123,DrugBank
32149,3,14026,-2.2866859436035156,False,Duchenne muscular dystrophy:disease,indication,Flumethasone:drug,DB00663,DrugBank
32149,3,17286,-2.2870235443115234,False,Duchenne muscular dystrophy:disease,indication,Nitisinone:drug,DB00348,DrugBank
32149,3,17218,-2.287820816040039,False,Duchenne muscular dystrophy:disease,indication,Thiocolchicoside:drug,DB11582,DrugBank
32149,3,17147,-2.288187026977539,False,Duchenne muscular dystrophy:disease,indication,Calcium levulinate:drug,DB13800,DrugBank
32149,3,20935,-2.2882938385009766,False,Duchenne muscular dystrophy:disease,indication,Lorcainide:drug,DB13653,DrugBank
32149,3,20933,-2.289945602416992,False,Duchenne muscular dystrophy:disease,indication,Lorajmine:drug,DB13651,DrugBank
32149,3,14548,-2.290257453918457,False,Duchenne muscular dystrophy:disease,indication,Ajmaline:drug,DB01426,DrugBank
32149,3,16004,-2.2915945053100586,False,Duchenne muscular dystrophy:disease,indication,Phenyl salicylate:drug,DB11071,DrugBank
32149,3,20760,-2.292555809020996,False,Duchenne muscular dystrophy:disease,indication,Methylthiouracil:drug,DB13644,DrugBank
32149,3,17128,-2.292965888977051,False,Duchenne muscular dystrophy:disease,indication,Eflornithine:drug,DB06243,DrugBank
32149,3,20978,-2.2935047149658203,False,Duchenne muscular dystrophy:disease,indication,Aluminium clofibrate:drug,DB13780,DrugBank
32149,3,14550,-2.294522285461426,False,Duchenne muscular dystrophy:disease,indication,Nomifensine:drug,DB04821,DrugBank
32149,3,16879,-2.294679641723633,False,Duchenne muscular dystrophy:disease,indication,Dextrothyroxine:drug,DB00509,DrugBank
32149,3,20234,-2.2949609756469727,False,Duchenne muscular dystrophy:disease,indication,Novobiocin:drug,DB01051,DrugBank
32149,3,14778,-2.2955265045166016,False,Duchenne muscular dystrophy:disease,indication,Cariporide:drug,DB06468,DrugBank
32149,3,20768,-2.2968273162841797,False,Duchenne muscular dystrophy:disease,indication,Benzylthiouracil:drug,DB13804,DrugBank
32149,3,16843,-2.2973556518554688,False,Duchenne muscular dystrophy:disease,indication,Dipivefrin:drug,DB00449,DrugBank
32149,3,20977,-2.297506332397461,False,Duchenne muscular dystrophy:disease,indication,Ronifibrate:drug,DB13460,DrugBank
32149,3,15521,-2.297760009765625,False,Duchenne muscular dystrophy:disease,indication,Rutin:drug,DB01698,DrugBank
32149,3,20932,-2.2978858947753906,False,Duchenne muscular dystrophy:disease,indication,Prajmaline:drug,DB13555,DrugBank
32149,3,14337,-2.29831600189209,False,Duchenne muscular dystrophy:disease,indication,Aluminium:drug,DB01370,DrugBank
32149,3,21496,-2.2987308502197266,False,Duchenne muscular dystrophy:disease,indication,Calcium pangamate:drug,DB13590,DrugBank
32149,3,15881,-2.2994823455810547,False,Duchenne muscular dystrophy:disease,indication,Bazedoxifene:drug,DB06401,DrugBank
32149,3,14494,-2.3009109497070312,False,Duchenne muscular dystrophy:disease,indication,Ripretinib:drug,DB14840,DrugBank
32149,3,19283,-2.3011159896850586,False,Duchenne muscular dystrophy:disease,indication,Mocetinostat:drug,DB11830,DrugBank
32149,3,20938,-2.301359176635742,False,Duchenne muscular dystrophy:disease,indication,Piromidic acid:drug,DB13744,DrugBank
32149,3,15217,-2.3014049530029297,False,Duchenne muscular dystrophy:disease,indication,Enclomiphene:drug,DB06735,DrugBank
32149,3,20128,-2.3017168045043945,False,Duchenne muscular dystrophy:disease,indication,Ethchlorvynol:drug,DB00189,DrugBank
32149,3,20909,-2.302252769470215,False,Duchenne muscular dystrophy:disease,indication,Simendan:drug,DB12286,DrugBank
32149,3,16508,-2.302760124206543,False,Duchenne muscular dystrophy:disease,indication,Captodiame:drug,DB09014,DrugBank
32149,3,16545,-2.3031320571899414,False,Duchenne muscular dystrophy:disease,indication,Proparacaine:drug,DB00807,DrugBank
32149,3,19282,-2.303410530090332,False,Duchenne muscular dystrophy:disease,indication,Pracinostat:drug,DB05223,DrugBank
32149,3,16493,-2.3035497665405273,False,Duchenne muscular dystrophy:disease,indication,Tandutinib:drug,DB05465,DrugBank
32149,3,20865,-2.3036365509033203,False,Duchenne muscular dystrophy:disease,indication,Tedisamil:drug,DB06200,DrugBank
32149,3,15365,-2.305421829223633,False,Duchenne muscular dystrophy:disease,indication,Niclosamide:drug,DB06803,DrugBank
32149,3,15474,-2.3062076568603516,False,Duchenne muscular dystrophy:disease,indication,Fulvestrant:drug,DB00947,DrugBank
32149,3,20931,-2.307504653930664,False,Duchenne muscular dystrophy:disease,indication,Nizofenone:drug,DB13546,DrugBank
32149,3,20918,-2.308565139770508,False,Duchenne muscular dystrophy:disease,indication,Oxatomide:drug,DB12877,DrugBank
32149,3,20244,-2.3099069595336914,False,Duchenne muscular dystrophy:disease,indication,Gadoxetic acid:drug,DB08884,DrugBank
32149,3,21263,-2.314120292663574,False,Duchenne muscular dystrophy:disease,indication,Viomycin:drug,DB06827,DrugBank
32149,3,20972,-2.3149099349975586,False,Duchenne muscular dystrophy:disease,indication,Zinc ascorbate:drug,DB14485,DrugBank
32149,3,14693,-2.315227508544922,False,Duchenne muscular dystrophy:disease,indication,Human calcitonin:drug,DB06773,DrugBank
32149,3,17351,-2.31610107421875,False,Duchenne muscular dystrophy:disease,indication,Trastuzumab:drug,DB00072,DrugBank
32149,3,14645,-2.3163833618164062,False,Duchenne muscular dystrophy:disease,indication,Methionine:drug,DB00134,DrugBank
32149,3,21262,-2.316873550415039,False,Duchenne muscular dystrophy:disease,indication,Unoprostone:drug,DB06826,DrugBank
32149,3,16345,-2.318052291870117,False,Duchenne muscular dystrophy:disease,indication,Ferrous succinate:drug,DB14489,DrugBank
32149,3,16193,-2.3183975219726562,False,Duchenne muscular dystrophy:disease,indication,Lindane:drug,DB00431,DrugBank
32149,3,20554,-2.3185558319091797,False,Duchenne muscular dystrophy:disease,indication,Naftidrofuryl:drug,DB13588,DrugBank
32149,3,16375,-2.321828842163086,False,Duchenne muscular dystrophy:disease,indication,Estriol:drug,DB04573,DrugBank
32149,3,15575,-2.322418212890625,False,Duchenne muscular dystrophy:disease,indication,Odanacatib:drug,DB06670,DrugBank
32149,3,21505,-2.325044631958008,False,Duchenne muscular dystrophy:disease,indication,Emetine:drug,DB13393,DrugBank
32149,3,17322,-2.325714111328125,False,Duchenne muscular dystrophy:disease,indication,Rolipram:drug,DB01954,DrugBank
32149,3,20385,-2.326620101928711,False,Duchenne muscular dystrophy:disease,indication,Iproclozide:drug,DB09247,DrugBank
32149,3,21494,-2.3269996643066406,False,Duchenne muscular dystrophy:disease,indication,Calcium glubionate anhydrous:drug,DB13142,DrugBank
32149,3,16287,-2.327037811279297,False,Duchenne muscular dystrophy:disease,indication,Renzapride:drug,DB04917,DrugBank
32149,3,21323,-2.333141326904297,False,Duchenne muscular dystrophy:disease,indication,Medifoxamine:drug,DB13219,DrugBank
32149,3,20181,-2.333806037902832,False,Duchenne muscular dystrophy:disease,indication,Technetium Tc-99m tilmanocept:drug,DB09266,DrugBank
32149,3,17268,-2.3338441848754883,False,Duchenne muscular dystrophy:disease,indication,Aniracetam:drug,DB04599,DrugBank
32149,3,19284,-2.333977699279785,False,Duchenne muscular dystrophy:disease,indication,Abexinostat:drug,DB12565,DrugBank
32149,3,21293,-2.3355932235717773,False,Duchenne muscular dystrophy:disease,indication,Idalopirdine:drug,DB11957,DrugBank
